evidence_id,alert_id,case_id,analyst_id,timestamp,evidence_type,source,reference,relevance
EVD-001722,ALT-001991,CASE-001991,ANL-4001,2026-01-01T09:04:00Z,CASE_NOTE,IBM QRadar,REF-40400,Supports investigation finding
EVD-001723,ALT-001993,CASE-001993,ANL-4002,2026-01-01T15:29:00Z,CASE_NOTE,IBM QRadar,REF-83357,Supports investigation finding
EVD-001724,ALT-001994,CASE-001994,ANL-4009,2026-01-01T01:28:00Z,SIEM_LOG,Splunk ES,REF-30554,Supports investigation finding
EVD-001725,ALT-001996,CASE-001996,ANL-4001,2026-01-01T02:07:00Z,PROCESS_TREE,Elastic Security,REF-83667,Supports investigation finding
EVD-001726,ALT-001997,CASE-001997,ANL-4003,2026-01-01T03:33:00Z,CASE_NOTE,Elastic Security,REF-75643,Supports investigation finding
EVD-001727,ALT-001998,CASE-001998,ANL-4009,2026-01-01T19:56:00Z,SIEM_LOG,Splunk ES,REF-86221,Supports investigation finding
EVD-001728,ALT-001999,CASE-001999,ANL-4002,2026-01-01T20:37:00Z,NETWORK_LOG,Microsoft Sentinel,REF-79871,Supports investigation finding
EVD-001729,ALT-002000,CASE-002000,ANL-4005,2026-01-01T22:32:00Z,NETWORK_LOG,Elastic Security,REF-98003,Supports investigation finding
EVD-001730,ALT-002002,CASE-002002,ANL-4005,2026-01-01T09:34:00Z,PROCESS_TREE,Elastic Security,REF-15347,Supports investigation finding
EVD-001731,ALT-002003,CASE-002003,ANL-4005,2026-01-01T07:00:00Z,PROCESS_TREE,Microsoft Sentinel,REF-32078,Supports investigation finding
EVD-001732,ALT-002004,CASE-002004,ANL-4012,2026-01-01T23:43:00Z,CASE_NOTE,IBM QRadar,REF-52734,Supports investigation finding
EVD-001733,ALT-002005,CASE-002005,ANL-4005,2026-01-01T13:07:00Z,PROCESS_TREE,IBM QRadar,REF-77366,Supports investigation finding
EVD-001734,ALT-002006,CASE-002006,ANL-4004,2026-01-01T21:10:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-67655,Supports investigation finding
EVD-001735,ALT-002007,CASE-002007,ANL-4007,2026-01-01T13:30:00Z,PROCESS_TREE,Microsoft Sentinel,REF-97108,Supports investigation finding
EVD-001736,ALT-002008,CASE-002008,ANL-4002,2026-01-01T19:54:00Z,CASE_NOTE,IBM QRadar,REF-90611,Supports investigation finding
EVD-001737,ALT-002011,CASE-002011,ANL-4003,2026-01-01T21:26:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-92281,Supports investigation finding
EVD-001738,ALT-002012,CASE-002012,ANL-4008,2026-01-01T23:51:00Z,CASE_NOTE,Microsoft Sentinel,REF-76722,Supports investigation finding
EVD-001739,ALT-002013,CASE-002013,ANL-4003,2026-01-01T06:49:00Z,SIEM_LOG,Elastic Security,REF-22537,Supports investigation finding
EVD-001740,ALT-002014,CASE-002014,ANL-4003,2026-01-02T00:09:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-60884,Supports investigation finding
EVD-001741,ALT-002015,CASE-002015,ANL-4008,2026-01-01T03:33:00Z,NETWORK_LOG,Splunk ES,REF-33365,Supports investigation finding
EVD-001742,ALT-002017,CASE-002017,ANL-4003,2026-01-01T20:45:00Z,PROCESS_TREE,Microsoft Sentinel,REF-54618,Supports investigation finding
EVD-001743,ALT-002018,CASE-002018,ANL-4004,2026-01-01T20:07:00Z,AUTHENTICATION_LOG,Splunk ES,REF-72012,Supports investigation finding
EVD-001744,ALT-002019,CASE-002019,ANL-4009,2026-01-01T19:39:00Z,PROCESS_TREE,IBM QRadar,REF-99220,Supports investigation finding
EVD-001745,ALT-002021,CASE-002021,ANL-4008,2026-01-02T01:35:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-93554,Supports investigation finding
EVD-001746,ALT-002022,CASE-002022,ANL-4007,2026-01-01T03:17:00Z,AUTHENTICATION_LOG,Elastic Security,REF-31089,Supports investigation finding
EVD-001747,ALT-002023,CASE-002023,ANL-4013,2026-01-01T21:42:00Z,PROCESS_TREE,Splunk ES,REF-25593,Supports investigation finding
EVD-001748,ALT-002025,CASE-002025,ANL-4012,2026-01-01T11:41:00Z,SIEM_LOG,IBM QRadar,REF-26398,Supports investigation finding
EVD-001749,ALT-002026,CASE-002026,ANL-4001,2026-01-01T02:34:00Z,CASE_NOTE,Splunk ES,REF-99088,Supports investigation finding
EVD-001750,ALT-002027,CASE-002027,ANL-4001,2026-01-01T14:52:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-57742,Supports investigation finding
EVD-001751,ALT-002028,CASE-002028,ANL-4004,2026-01-01T15:09:00Z,SIEM_LOG,IBM QRadar,REF-19704,Supports investigation finding
EVD-001752,ALT-002029,CASE-002029,ANL-4006,2026-01-01T12:52:00Z,ENDPOINT_LOG,Splunk ES,REF-29502,Supports investigation finding
EVD-001753,ALT-002030,CASE-002030,ANL-4009,2026-01-01T18:13:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-65738,Supports investigation finding
EVD-001754,ALT-002032,CASE-002032,ANL-4002,2026-01-01T12:10:00Z,CASE_NOTE,Microsoft Sentinel,REF-77920,Supports investigation finding
EVD-001755,ALT-002034,CASE-002034,ANL-4013,2026-01-01T11:24:00Z,ENDPOINT_LOG,IBM QRadar,REF-99636,Supports investigation finding
EVD-001756,ALT-002035,CASE-002035,ANL-4002,2026-01-02T04:42:00Z,NETWORK_LOG,IBM QRadar,REF-36741,Supports investigation finding
EVD-001757,ALT-002037,CASE-002037,ANL-4007,2026-01-01T16:57:00Z,ENDPOINT_LOG,IBM QRadar,REF-70469,Supports investigation finding
EVD-001758,ALT-002038,CASE-002038,ANL-4008,2026-01-01T10:11:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-25222,Supports investigation finding
EVD-001759,ALT-002040,CASE-002040,ANL-4005,2026-01-01T23:38:00Z,SIEM_LOG,IBM QRadar,REF-80761,Supports investigation finding
EVD-001760,ALT-002041,CASE-002041,ANL-4011,2026-01-01T01:03:00Z,PROCESS_TREE,Elastic Security,REF-81774,Supports investigation finding
EVD-001761,ALT-002044,CASE-002044,ANL-4012,2026-01-01T15:29:00Z,PROCESS_TREE,IBM QRadar,REF-37790,Supports investigation finding
EVD-001762,ALT-002045,CASE-002045,ANL-4011,2026-01-01T04:03:00Z,ENDPOINT_LOG,Splunk ES,REF-40488,Supports investigation finding
EVD-001763,ALT-002047,CASE-002047,ANL-4013,2026-01-01T22:20:00Z,AUTHENTICATION_LOG,Elastic Security,REF-70243,Supports investigation finding
EVD-001764,ALT-002049,CASE-002049,ANL-4001,2026-01-02T00:01:00Z,ENDPOINT_LOG,Splunk ES,REF-23819,Supports investigation finding
EVD-001765,ALT-002050,CASE-002050,ANL-4013,2026-01-01T23:00:00Z,CASE_NOTE,IBM QRadar,REF-80713,Supports investigation finding
EVD-001766,ALT-002051,CASE-002051,ANL-4008,2026-01-01T09:09:00Z,NETWORK_LOG,Splunk ES,REF-45924,Supports investigation finding
EVD-001767,ALT-002052,CASE-002052,ANL-4003,2026-01-01T09:43:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-72310,Supports investigation finding
EVD-001768,ALT-002053,CASE-002053,ANL-4013,2026-01-01T09:11:00Z,AUTHENTICATION_LOG,Splunk ES,REF-27282,Supports investigation finding
EVD-001769,ALT-002059,CASE-002059,ANL-4013,2026-01-01T16:12:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-60957,Supports investigation finding
EVD-001770,ALT-002061,CASE-002061,ANL-4011,2026-01-01T20:39:00Z,AUTHENTICATION_LOG,Elastic Security,REF-99419,Supports investigation finding
EVD-001771,ALT-002062,CASE-002062,ANL-4012,2026-01-02T00:24:00Z,NETWORK_LOG,Microsoft Sentinel,REF-62840,Supports investigation finding
EVD-001772,ALT-002063,CASE-002063,ANL-4008,2026-01-01T06:24:00Z,AUTHENTICATION_LOG,Splunk ES,REF-32117,Supports investigation finding
EVD-001773,ALT-002065,CASE-002065,ANL-4005,2026-01-01T16:22:00Z,SIEM_LOG,Microsoft Sentinel,REF-98975,Supports investigation finding
EVD-001774,ALT-002066,CASE-002066,ANL-4009,2026-01-01T11:43:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-73911,Supports investigation finding
EVD-001775,ALT-002067,CASE-002067,ANL-4001,2026-01-01T18:25:00Z,SIEM_LOG,IBM QRadar,REF-80925,Supports investigation finding
EVD-001776,ALT-002068,CASE-002068,ANL-4011,2026-01-01T09:11:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-64952,Supports investigation finding
EVD-001777,ALT-002069,CASE-002069,ANL-4008,2026-01-01T05:39:00Z,ENDPOINT_LOG,IBM QRadar,REF-71132,Supports investigation finding
EVD-001778,ALT-002070,CASE-002070,ANL-4002,2026-01-01T14:56:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-41216,Supports investigation finding
EVD-001779,ALT-002071,CASE-002071,ANL-4005,2026-01-01T14:00:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-31572,Supports investigation finding
EVD-001780,ALT-002072,CASE-002072,ANL-4008,2026-01-01T06:51:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-77034,Supports investigation finding
EVD-001781,ALT-002073,CASE-002073,ANL-4008,2026-01-01T16:29:00Z,ENDPOINT_LOG,IBM QRadar,REF-73065,Supports investigation finding
EVD-001782,ALT-002074,CASE-002074,ANL-4013,2026-01-01T05:13:00Z,PROCESS_TREE,Splunk ES,REF-25346,Supports investigation finding
EVD-001783,ALT-002076,CASE-002076,ANL-4009,2026-01-01T13:34:00Z,NETWORK_LOG,Elastic Security,REF-58021,Supports investigation finding
EVD-001784,ALT-002077,CASE-002077,ANL-4002,2026-01-01T19:31:00Z,CASE_NOTE,IBM QRadar,REF-48006,Supports investigation finding
EVD-001785,ALT-002079,CASE-002079,ANL-4005,2026-01-01T02:31:00Z,SIEM_LOG,IBM QRadar,REF-12318,Supports investigation finding
EVD-001786,ALT-002080,CASE-002080,ANL-4012,2026-01-01T20:17:00Z,AUTHENTICATION_LOG,Elastic Security,REF-57755,Supports investigation finding
EVD-001787,ALT-002081,CASE-002081,ANL-4004,2026-01-01T10:10:00Z,CASE_NOTE,Elastic Security,REF-26711,Supports investigation finding
EVD-001788,ALT-002082,CASE-002082,ANL-4012,2026-01-01T15:26:00Z,NETWORK_LOG,Splunk ES,REF-31685,Supports investigation finding
EVD-001789,ALT-002083,CASE-002083,ANL-4001,2026-01-01T04:21:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-62976,Supports investigation finding
EVD-001790,ALT-002089,CASE-002089,ANL-4009,2026-01-01T12:11:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-17898,Supports investigation finding
EVD-001791,ALT-002090,CASE-002090,ANL-4008,2026-01-01T20:38:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-42411,Supports investigation finding
EVD-001792,ALT-002092,CASE-002092,ANL-4001,2026-01-01T03:36:00Z,NETWORK_LOG,IBM QRadar,REF-91185,Supports investigation finding
EVD-001793,ALT-002096,CASE-002096,ANL-4001,2026-01-01T19:27:00Z,PROCESS_TREE,IBM QRadar,REF-69802,Supports investigation finding
EVD-001794,ALT-002097,CASE-002097,ANL-4001,2026-01-01T12:51:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-53904,Supports investigation finding
EVD-001795,ALT-002098,CASE-002098,ANL-4003,2026-01-01T21:18:00Z,CASE_NOTE,Microsoft Sentinel,REF-37550,Supports investigation finding
EVD-001796,ALT-002099,CASE-002099,ANL-4004,2026-01-02T00:43:00Z,NETWORK_LOG,Elastic Security,REF-51313,Supports investigation finding
EVD-001797,ALT-002101,CASE-002101,ANL-4003,2026-01-01T19:58:00Z,AUTHENTICATION_LOG,Elastic Security,REF-73239,Supports investigation finding
EVD-001798,ALT-002102,CASE-002102,ANL-4004,2026-01-01T11:46:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-14763,Supports investigation finding
EVD-001799,ALT-002103,CASE-002103,ANL-4005,2026-01-01T02:59:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-88041,Supports investigation finding
EVD-001800,ALT-002104,CASE-002104,ANL-4001,2026-01-01T06:11:00Z,AUTHENTICATION_LOG,Splunk ES,REF-18298,Supports investigation finding
EVD-001801,ALT-002105,CASE-002105,ANL-4007,2026-01-01T17:56:00Z,CASE_NOTE,Elastic Security,REF-86783,Supports investigation finding
EVD-001802,ALT-002107,CASE-002107,ANL-4002,2026-01-01T16:33:00Z,SIEM_LOG,Microsoft Sentinel,REF-77107,Supports investigation finding
EVD-001803,ALT-002109,CASE-002109,ANL-4005,2026-01-02T00:03:00Z,ENDPOINT_LOG,Splunk ES,REF-61295,Supports investigation finding
EVD-001804,ALT-002110,CASE-002110,ANL-4009,2026-01-01T18:04:00Z,NETWORK_LOG,IBM QRadar,REF-59197,Supports investigation finding
EVD-001805,ALT-002114,CASE-002114,ANL-4003,2026-01-01T05:47:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-16022,Supports investigation finding
EVD-001806,ALT-002115,CASE-002115,ANL-4013,2026-01-01T23:14:00Z,SIEM_LOG,Splunk ES,REF-47461,Supports investigation finding
EVD-001807,ALT-002116,CASE-002116,ANL-4012,2026-01-01T14:37:00Z,PROCESS_TREE,IBM QRadar,REF-39394,Supports investigation finding
EVD-001808,ALT-002117,CASE-002117,ANL-4004,2026-01-01T08:20:00Z,SIEM_LOG,Elastic Security,REF-76207,Supports investigation finding
EVD-001809,ALT-002118,CASE-002118,ANL-4003,2026-01-01T22:02:00Z,NETWORK_LOG,Microsoft Sentinel,REF-67647,Supports investigation finding
EVD-001810,ALT-002119,CASE-002119,ANL-4004,2026-01-01T18:10:00Z,ENDPOINT_LOG,IBM QRadar,REF-38199,Supports investigation finding
EVD-001811,ALT-002120,CASE-002120,ANL-4002,2026-01-01T19:45:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-61123,Supports investigation finding
EVD-001812,ALT-002121,CASE-002121,ANL-4013,2026-01-02T18:40:00Z,AUTHENTICATION_LOG,Elastic Security,REF-58098,Supports investigation finding
EVD-001813,ALT-002122,CASE-002122,ANL-4001,2026-01-02T09:53:00Z,PROCESS_TREE,Splunk ES,REF-13426,Supports investigation finding
EVD-001814,ALT-002123,CASE-002123,ANL-4001,2026-01-02T14:52:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-60664,Supports investigation finding
EVD-001815,ALT-002124,CASE-002124,ANL-4006,2026-01-02T22:00:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-32796,Supports investigation finding
EVD-001816,ALT-002128,CASE-002128,ANL-4003,2026-01-02T06:18:00Z,PROCESS_TREE,Microsoft Sentinel,REF-23030,Supports investigation finding
EVD-001817,ALT-002129,CASE-002129,ANL-4010,2026-01-02T23:53:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-84039,Supports investigation finding
EVD-001818,ALT-002132,CASE-002132,ANL-4003,2026-01-02T10:56:00Z,NETWORK_LOG,IBM QRadar,REF-58326,Supports investigation finding
EVD-001819,ALT-002133,CASE-002133,ANL-4012,2026-01-02T22:56:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-24600,Supports investigation finding
EVD-001820,ALT-002134,CASE-002134,ANL-4013,2026-01-02T17:41:00Z,PROCESS_TREE,Microsoft Sentinel,REF-50063,Supports investigation finding
EVD-001821,ALT-002135,CASE-002135,ANL-4003,2026-01-02T08:18:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-55703,Supports investigation finding
EVD-001822,ALT-002136,CASE-002136,ANL-4013,2026-01-02T13:51:00Z,ENDPOINT_LOG,Elastic Security,REF-59775,Supports investigation finding
EVD-001823,ALT-002137,CASE-002137,ANL-4004,2026-01-02T04:40:00Z,SIEM_LOG,Splunk ES,REF-86846,Supports investigation finding
EVD-001824,ALT-002138,CASE-002138,ANL-4002,2026-01-02T21:17:00Z,SIEM_LOG,Splunk ES,REF-32121,Supports investigation finding
EVD-001825,ALT-002139,CASE-002139,ANL-4011,2026-01-02T08:35:00Z,PROCESS_TREE,Elastic Security,REF-10013,Supports investigation finding
EVD-001826,ALT-002140,CASE-002140,ANL-4007,2026-01-02T09:01:00Z,NETWORK_LOG,Splunk ES,REF-61660,Supports investigation finding
EVD-001827,ALT-002141,CASE-002141,ANL-4009,2026-01-02T20:13:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-61879,Supports investigation finding
EVD-001828,ALT-002142,CASE-002142,ANL-4009,2026-01-02T13:08:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-91381,Supports investigation finding
EVD-001829,ALT-002143,CASE-002143,ANL-4002,2026-01-02T20:19:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-68699,Supports investigation finding
EVD-001830,ALT-002145,CASE-002145,ANL-4003,2026-01-02T19:41:00Z,CASE_NOTE,Splunk ES,REF-23565,Supports investigation finding
EVD-001831,ALT-002146,CASE-002146,ANL-4002,2026-01-03T00:43:00Z,ENDPOINT_LOG,IBM QRadar,REF-94862,Supports investigation finding
EVD-001832,ALT-002147,CASE-002147,ANL-4010,2026-01-03T00:28:00Z,SIEM_LOG,Elastic Security,REF-12420,Supports investigation finding
EVD-001833,ALT-002148,CASE-002148,ANL-4012,2026-01-02T09:28:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-75867,Supports investigation finding
EVD-001834,ALT-002149,CASE-002149,ANL-4007,2026-01-02T02:57:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-57107,Supports investigation finding
EVD-001835,ALT-002150,CASE-002150,ANL-4008,2026-01-02T13:04:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-43401,Supports investigation finding
EVD-001836,ALT-002152,CASE-002152,ANL-4007,2026-01-02T03:10:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-42763,Supports investigation finding
EVD-001837,ALT-002153,CASE-002153,ANL-4006,2026-01-02T10:44:00Z,SIEM_LOG,Microsoft Sentinel,REF-34798,Supports investigation finding
EVD-001838,ALT-002154,CASE-002154,ANL-4002,2026-01-02T23:28:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-23019,Supports investigation finding
EVD-001839,ALT-002156,CASE-002156,ANL-4007,2026-01-02T20:04:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-91725,Supports investigation finding
EVD-001840,ALT-002157,CASE-002157,ANL-4001,2026-01-02T15:15:00Z,CASE_NOTE,Elastic Security,REF-44606,Supports investigation finding
EVD-001841,ALT-002158,CASE-002158,ANL-4012,2026-01-02T09:10:00Z,ENDPOINT_LOG,Splunk ES,REF-32147,Supports investigation finding
EVD-001842,ALT-002160,CASE-002160,ANL-4008,2026-01-02T09:21:00Z,PROCESS_TREE,Splunk ES,REF-76110,Supports investigation finding
EVD-001843,ALT-002161,CASE-002161,ANL-4004,2026-01-02T22:45:00Z,PROCESS_TREE,Elastic Security,REF-67884,Supports investigation finding
EVD-001844,ALT-002162,CASE-002162,ANL-4007,2026-01-02T07:51:00Z,CASE_NOTE,Microsoft Sentinel,REF-30700,Supports investigation finding
EVD-001845,ALT-002163,CASE-002163,ANL-4007,2026-01-02T11:46:00Z,CASE_NOTE,Elastic Security,REF-37843,Supports investigation finding
EVD-001846,ALT-002164,CASE-002164,ANL-4006,2026-01-02T15:16:00Z,CASE_NOTE,IBM QRadar,REF-10144,Supports investigation finding
EVD-001847,ALT-002165,CASE-002165,ANL-4011,2026-01-02T02:08:00Z,ENDPOINT_LOG,IBM QRadar,REF-86009,Supports investigation finding
EVD-001848,ALT-002166,CASE-002166,ANL-4006,2026-01-02T14:40:00Z,PROCESS_TREE,Elastic Security,REF-83479,Supports investigation finding
EVD-001849,ALT-002168,CASE-002168,ANL-4011,2026-01-02T18:54:00Z,SIEM_LOG,Elastic Security,REF-47195,Supports investigation finding
EVD-001850,ALT-002169,CASE-002169,ANL-4012,2026-01-02T16:46:00Z,AUTHENTICATION_LOG,Splunk ES,REF-80273,Supports investigation finding
EVD-001851,ALT-002170,CASE-002170,ANL-4010,2026-01-02T14:05:00Z,AUTHENTICATION_LOG,Splunk ES,REF-24814,Supports investigation finding
EVD-001852,ALT-002171,CASE-002171,ANL-4010,2026-01-02T08:46:00Z,AUTHENTICATION_LOG,Elastic Security,REF-92151,Supports investigation finding
EVD-001853,ALT-002172,CASE-002172,ANL-4010,2026-01-02T10:32:00Z,AUTHENTICATION_LOG,Splunk ES,REF-87134,Supports investigation finding
EVD-001854,ALT-002173,CASE-002173,ANL-4007,2026-01-03T00:18:00Z,PROCESS_TREE,Splunk ES,REF-67992,Supports investigation finding
EVD-001855,ALT-002174,CASE-002174,ANL-4003,2026-01-02T02:09:00Z,NETWORK_LOG,IBM QRadar,REF-70691,Supports investigation finding
EVD-001856,ALT-002175,CASE-002175,ANL-4008,2026-01-02T20:50:00Z,ENDPOINT_LOG,Splunk ES,REF-80623,Supports investigation finding
EVD-001857,ALT-002176,CASE-002176,ANL-4002,2026-01-02T05:02:00Z,PROCESS_TREE,Elastic Security,REF-65756,Supports investigation finding
EVD-001858,ALT-002177,CASE-002177,ANL-4001,2026-01-02T16:54:00Z,CASE_NOTE,Splunk ES,REF-26879,Supports investigation finding
EVD-001859,ALT-002183,CASE-002183,ANL-4002,2026-01-03T00:34:00Z,PROCESS_TREE,IBM QRadar,REF-30653,Supports investigation finding
EVD-001860,ALT-002185,CASE-002185,ANL-4009,2026-01-02T23:27:00Z,PROCESS_TREE,Elastic Security,REF-18601,Supports investigation finding
EVD-001861,ALT-002186,CASE-002186,ANL-4007,2026-01-02T03:02:00Z,PROCESS_TREE,Microsoft Sentinel,REF-70794,Supports investigation finding
EVD-001862,ALT-002187,CASE-002187,ANL-4013,2026-01-02T04:11:00Z,CASE_NOTE,Elastic Security,REF-47112,Supports investigation finding
EVD-001863,ALT-002188,CASE-002188,ANL-4007,2026-01-02T04:38:00Z,SIEM_LOG,Splunk ES,REF-83988,Supports investigation finding
EVD-001864,ALT-002189,CASE-002189,ANL-4003,2026-01-02T03:38:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-43493,Supports investigation finding
EVD-001865,ALT-002191,CASE-002191,ANL-4012,2026-01-02T05:13:00Z,SIEM_LOG,Microsoft Sentinel,REF-59619,Supports investigation finding
EVD-001866,ALT-002192,CASE-002192,ANL-4012,2026-01-02T09:22:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-54953,Supports investigation finding
EVD-001867,ALT-002194,CASE-002194,ANL-4009,2026-01-02T10:08:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-66261,Supports investigation finding
EVD-001868,ALT-002195,CASE-002195,ANL-4003,2026-01-02T08:44:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-14442,Supports investigation finding
EVD-001869,ALT-002197,CASE-002197,ANL-4007,2026-01-02T18:36:00Z,PROCESS_TREE,Elastic Security,REF-92366,Supports investigation finding
EVD-001870,ALT-002198,CASE-002198,ANL-4013,2026-01-02T08:53:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-55675,Supports investigation finding
EVD-001871,ALT-002199,CASE-002199,ANL-4008,2026-01-02T08:16:00Z,ENDPOINT_LOG,IBM QRadar,REF-54582,Supports investigation finding
EVD-001872,ALT-002200,CASE-002200,ANL-4001,2026-01-02T06:02:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-66421,Supports investigation finding
EVD-001873,ALT-002201,CASE-002201,ANL-4008,2026-01-02T21:25:00Z,SIEM_LOG,Elastic Security,REF-12169,Supports investigation finding
EVD-001874,ALT-002203,CASE-002203,ANL-4008,2026-01-02T15:45:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-14514,Supports investigation finding
EVD-001875,ALT-002204,CASE-002204,ANL-4002,2026-01-02T20:09:00Z,NETWORK_LOG,IBM QRadar,REF-43490,Supports investigation finding
EVD-001876,ALT-002206,CASE-002206,ANL-4012,2026-01-02T17:34:00Z,CASE_NOTE,Elastic Security,REF-47350,Supports investigation finding
EVD-001877,ALT-002207,CASE-002207,ANL-4011,2026-01-02T23:03:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-65806,Supports investigation finding
